=== Debug Logger Session Started at 2026-09-14T11:36:10.243 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-14T11:36:10.140] [SYSTEM] BAUD_RATE_SET 2000000 baud (preferences/default)

=== Session ended - Download Started at 2026-09-14T11:36:10.377 ===
=== Debug Logger Session Started at 2026-09-14T11:36:10.380 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-14T11:36:10.377] [SYSTEM] [DOWNLOAD TO RAM] File: test_bench_scan.bin | Size: 48748 bytes | Modified: 2026-09-14T17:36:09.301Z
[2026-09-14T11:36:10.380] [SYSTEM] Download Session Started
[2026-09-14T11:36:11.802] Cog0  INIT $0000_0000 $0000_0000 load
[2026-09-14T11:36:11.814] Cog0  SIGNOFF-DECL,sf,1,bin,SCAN,cell,R12-SCAN-ALIVE,task,3535
[2026-09-14T11:36:11.815] Cog0  SIGNOFF-DECL,sf,1,bin,SCAN,cell,R12-SCAN-RATE,task,3535
[2026-09-14T11:36:11.816] Cog0  SIGNOFF-DECL,sf,1,bin,SCAN,cell,R8-SCAN-ZXS,task,3529
[2026-09-14T11:36:11.816] Cog0  SIGNOFF-DECL,sf,1,bin,SCAN,cell,R9-SCAN-HALFLEG,task,3530
[2026-09-14T11:36:11.817] Cog0  SIGNOFF-DECL,sf,1,bin,SCAN,cell,R9-SCAN-OWNZERO,task,3530
[2026-09-14T11:36:11.818] Cog0  SIGNOFF-DECL,sf,1,bin,SCAN,cell,R9-SCAN-PAIR2,task,3530
[2026-09-14T11:36:11.819] Cog0  SIGNOFF-DECL,sf,1,bin,SCAN,cell,R10-SCAN-RSTALONE,task,3533
[2026-09-14T11:36:11.820] Cog0  BS-DRIVE,ceiling_incre,147_000_000,qtr_incre,36_750_000,half_incre,73_500_000,preflight_incre,18_375_000,jog_incre,36_750_000
[2026-09-14T11:36:11.822] Cog0  BS-LIMITS,abs_abort_mV,1_500,abs_abort_samples,4,point_abort_x100,250,point_abort_samples,40,run_time_cap_s,1_800,run_charge_cap_mVs,432_000,run_fault_cap,24,run_abort_i_cap,6
[2026-09-14T11:36:11.824] Cog0  BS-LIMITS2,leg_fault_cap,3,side_fault_stop,2,hard_limit_deg,90,drift_flag_pct,8,imbalance_pct,10,fault_rise_pct,4,zero_spread_max_mV,10,zero_abs_max_mV,300
[2026-09-14T11:36:11.826] Cog0  BS-PLAN-T,sample_ms,5,settle_ms,1_000,steady_timeout_ms,4_000,stop_timeout_ms,3_000,rest_ms,500,fault_cool_ms,5_000,jog_ms,1_000,batch_ticks,30,win_ticks_coarse,180,win_ticks_fine,270,win_ticks_self,450,win_ticks_half,540
[2026-09-14T11:36:11.829] Cog0  BS-PLAN-S,coarse_step_deg,10,fine_step_deg,5,cliff_half_step_deg,2,fine_half_deg,20,extend_pts,4,confirm_half_deg,15,confirm_extend_pts,2,rise_pct,15,min_past,2,fit_min_pts,6,confirm_min_pts,5
[2026-09-14T11:36:11.830] Cog0  BS-BANDS,pos_qtr_lo_mV,68,pos_qtr_hi_mV,114,neg_qtr_lo_mV,127,neg_qtr_hi_mV,212,ratio_lo_x1000,1_550,ratio_hi_x1000,2_200,zero_lo_mV,-10,zero_hi_mV,30,rate_qtr_lo,90,rate_qtr_hi,106,rate_half_lo,182,rate_half_hi,212,pos_qtr_net_lo_mV,59,pos_qtr_net_hi_mV,105,neg_qtr_net_lo_mV,118,neg_qtr_net_hi_mV,203
[2026-09-14T11:36:11.832] Cog0  * PANIC PROCEDURE IS PHYSICAL BATTERY DISCONNECT ONLY -- emergencyCutoff() self-cancels in about 250 ms (finding S-4)
[2026-09-14T11:36:11.833] Cog0  --- pinSum = 95, 64010 Rev B, highTimeUs = 73
[2026-09-14T11:36:11.833] Cog0  MOT: fwdDegrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:11.833] Cog0       revDegrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:11.834] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-14T11:36:11.834] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-14T11:36:11.834] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-14T11:36:11.835] Cog0  *VAL* legalVoltage = 6
[2026-09-14T11:36:11.835] Cog0  * ENTRY CFG selectedPower = 6
[2026-09-14T11:36:11.835] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-14T11:36:11.836] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:11.836] Cog0  * Motor COG #2
[2026-09-14T11:36:11.841] Cog2  INIT $0000_87CA $0000_B643 load
[2026-09-14T11:36:11.841] Cog0  BLDC: getBoardType() pinbase: ** NOT SET **
[2026-09-14T11:36:11.842] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-14T11:36:11.842] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:11.845] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:11.846] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,43,init_pos_deg,317,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-14T11:36:11.860] Cog0  -MOT- inincr = 18_375_000 nTgtIncr = $0118_6158 0 sync = 0
[2026-09-14T11:36:12.549] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:12.740] Cog0  BS-PREFLIGHT,motor,LEFT,base,32,ticks,13,moved,TRUE
[2026-09-14T11:36:12.740] Cog0  --- pinSum = 95, 64010 Rev B, highTimeUs = 73
[2026-09-14T11:36:12.740] Cog0  MOT: fwdDegrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:12.740] Cog0       revDegrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:12.741] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-14T11:36:12.741] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-14T11:36:12.742] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-14T11:36:12.742] Cog0  *VAL* legalVoltage = 6
[2026-09-14T11:36:12.742] Cog0  * ENTRY CFG selectedPower = 6
[2026-09-14T11:36:12.742] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-14T11:36:12.743] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:12.748] Cog2  INIT $0000_87CA $0000_B973 load
[2026-09-14T11:36:12.748] Cog0  * Motor COG #2
[2026-09-14T11:36:12.749] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-14T11:36:12.749] Cog0  BLDC: getBoardType() pinbase: ** NOT SET **
[2026-09-14T11:36:12.749] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:12.751] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:12.752] Cog0  BS-START,motor,RIGHT,base,16,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,43,init_pos_deg,317,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-14T11:36:12.768] Cog0  -MOT- inincr = 18_375_000 nTgtIncr = $0118_6158 0 sync = 0
[2026-09-14T11:36:13.456] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:13.652] Cog0  BS-PREFLIGHT,motor,RIGHT,base,16,ticks,13,moved,TRUE
[2026-09-14T11:36:13.652] Cog0  --- pinSum = 99, 64010 Rev B, highTimeUs = 73
[2026-09-14T11:36:13.652] Cog0  MOT: fwdDegrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:13.652] Cog0       revDegrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:13.653] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-14T11:36:13.653] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-14T11:36:13.654] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-14T11:36:13.654] Cog0  *VAL* legalVoltage = 6
[2026-09-14T11:36:13.654] Cog0  * ENTRY CFG selectedPower = 6
[2026-09-14T11:36:13.654] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-14T11:36:13.655] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:13.660] Cog0  * Motor COG #2
[2026-09-14T11:36:13.660] Cog2  INIT $0000_87CA $0000_B643 load
[2026-09-14T11:36:13.660] Cog0  BLDC: getBoardType() pinbase: ** NOT SET **
[2026-09-14T11:36:13.661] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-14T11:36:13.661] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:13.663] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:13.679] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,43,init_pos_deg,317,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-14T11:36:14.692] Cog0  BS-ZERO,motor,LEFT,phase,XSTART,samples,200,i_mean_mV_x10,104,i_min_mV,8,i_max_mV,13,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,30,v_mV_x10,79,w_mV_x10,94
[2026-09-14T11:36:15.179] Cog0  --- pinSum = 98, 64010 Rev B, highTimeUs = 72
[2026-09-14T11:36:15.179] Cog0  MOT: fwdDegrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:15.180] Cog0       revDegrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:15.180] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-14T11:36:15.180] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-14T11:36:15.181] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-14T11:36:15.181] Cog0  *VAL* legalVoltage = 6
[2026-09-14T11:36:15.181] Cog0  * ENTRY CFG selectedPower = 6
[2026-09-14T11:36:15.181] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-14T11:36:15.182] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:15.187] Cog0  * Motor COG #2
[2026-09-14T11:36:15.187] Cog2  INIT $0000_87CA $0000_B643 load
[2026-09-14T11:36:15.187] Cog0  BLDC: getBoardType() pinbase: ** NOT SET **
[2026-09-14T11:36:15.188] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-14T11:36:15.188] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:15.190] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:15.206] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,43,init_pos_deg,317,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-14T11:36:16.220] Cog0  BS-ZERO,motor,LEFT,phase,XSTART,samples,200,i_mean_mV_x10,83,i_min_mV,5,i_max_mV,12,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,18,v_mV_x10,89,w_mV_x10,84
[2026-09-14T11:36:16.706] Cog0  --- pinSum = 99, 64010 Rev B, highTimeUs = 73
[2026-09-14T11:36:16.706] Cog0  MOT: fwdDegrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:16.707] Cog0       revDegrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:16.707] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-14T11:36:16.707] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-14T11:36:16.708] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-14T11:36:16.708] Cog0  *VAL* legalVoltage = 6
[2026-09-14T11:36:16.708] Cog0  * ENTRY CFG selectedPower = 6
[2026-09-14T11:36:16.709] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-14T11:36:16.709] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:16.714] Cog0  * Motor COG #2
[2026-09-14T11:36:16.714] Cog2  INIT $0000_87CA $0000_B643 load
[2026-09-14T11:36:16.714] Cog0  BLDC: getBoardType() pinbase: ** NOT SET **
[2026-09-14T11:36:16.715] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-14T11:36:16.715] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:16.717] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:16.733] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,43,init_pos_deg,317,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-14T11:36:17.747] Cog0  BS-ZERO,motor,LEFT,phase,XSTART,samples,200,i_mean_mV_x10,85,i_min_mV,5,i_max_mV,12,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,9,v_mV_x10,79,w_mV_x10,80
[2026-09-14T11:36:18.233] Cog0  --- pinSum = 99, 64010 Rev B, highTimeUs = 73
[2026-09-14T11:36:18.234] Cog0  MOT: fwdDegrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:18.234] Cog0       revDegrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:18.234] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-14T11:36:18.234] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-14T11:36:18.235] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-14T11:36:18.235] Cog0  *VAL* legalVoltage = 6
[2026-09-14T11:36:18.235] Cog0  * ENTRY CFG selectedPower = 6
[2026-09-14T11:36:18.236] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-14T11:36:18.236] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:18.241] Cog0  * Motor COG #2
[2026-09-14T11:36:18.241] Cog2  INIT $0000_87CA $0000_B643 load
[2026-09-14T11:36:18.242] Cog0  BLDC: getBoardType() pinbase: ** NOT SET **
[2026-09-14T11:36:18.242] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-14T11:36:18.243] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:18.244] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:18.260] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,43,init_pos_deg,317,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-14T11:36:19.273] Cog0  BS-ZERO,motor,LEFT,phase,XSTART,samples,200,i_mean_mV_x10,83,i_min_mV,5,i_max_mV,10,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,22,v_mV_x10,79,w_mV_x10,88
[2026-09-14T11:36:19.760] Cog0  --- pinSum = 99, 64010 Rev B, highTimeUs = 73
[2026-09-14T11:36:19.761] Cog0  MOT: fwdDegrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:19.761] Cog0       revDegrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:19.761] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-14T11:36:19.761] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-14T11:36:19.762] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-14T11:36:19.762] Cog0  *VAL* legalVoltage = 6
[2026-09-14T11:36:19.762] Cog0  * ENTRY CFG selectedPower = 6
[2026-09-14T11:36:19.763] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-14T11:36:19.763] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:19.768] Cog0  * Motor COG #2
[2026-09-14T11:36:19.768] Cog2  INIT $0000_87CA $0000_B643 load
[2026-09-14T11:36:19.769] Cog0  BLDC: getBoardType() pinbase: ** NOT SET **
[2026-09-14T11:36:19.769] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-14T11:36:19.769] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:19.771] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:19.788] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,43,init_pos_deg,317,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-14T11:36:20.800] Cog0  BS-ZERO,motor,LEFT,phase,XSTART,samples,200,i_mean_mV_x10,84,i_min_mV,6,i_max_mV,12,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,10,v_mV_x10,80,w_mV_x10,81
[2026-09-14T11:36:21.288] Cog0  --- pinSum = 98, 64010 Rev B, highTimeUs = 72
[2026-09-14T11:36:21.288] Cog0  MOT: fwdDegrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:21.288] Cog0       revDegrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:21.288] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-14T11:36:21.289] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-14T11:36:21.289] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-14T11:36:21.289] Cog0  *VAL* legalVoltage = 6
[2026-09-14T11:36:21.289] Cog0  * ENTRY CFG selectedPower = 6
[2026-09-14T11:36:21.290] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-14T11:36:21.290] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:21.295] Cog0  * Motor COG #2
[2026-09-14T11:36:21.295] Cog2  INIT $0000_87CA $0000_B643 load
[2026-09-14T11:36:21.296] Cog0  BLDC: getBoardType() pinbase: ** NOT SET **
[2026-09-14T11:36:21.296] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-14T11:36:21.297] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:21.298] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:21.315] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,43,init_pos_deg,317,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-14T11:36:22.327] Cog0  BS-ZERO,motor,LEFT,phase,ZERO_INIT,samples,200,i_mean_mV_x10,79,i_min_mV,5,i_max_mV,11,frozen,FALSE,in_band,TRUE,health_ok,TRUE,u_mV_x10,11,v_mV_x10,80,w_mV_x10,85
[2026-09-14T11:36:23.326] Cog0  BS-ZERO,motor,LEFT,phase,SELF,samples,200,i_mean_mV_x10,81,i_min_mV,6,i_max_mV,11,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,10,v_mV_x10,80,w_mV_x10,89
[2026-09-14T11:36:23.326] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:23.326] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:23.342] Cog0  -MOT- inincr = 36_750_000 nTgtIncr = $0230_C2B0 0 sync = 0
[2026-09-14T11:36:29.842] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:30.224] Cog0  BS-POINT,seq,1,motor,LEFT,speed,QTR,incre,36_750_000,phase,SELF,neg_deg,43,pos_deg,317,swept_deg,-43,result,OK,steady_ms,922,ticks,450,win_ms,4_585,rate_x10,981,rate_ok,TRUE,samples,907,i_mean_mV_x10,916,i_se_mV_x10,11
[2026-09-14T11:36:30.226] Cog0  BS-POINT2,seq,1,motor,LEFT,incre,36_750_000,i_halfA_mV_x10,911,i_halfB_mV_x10,922,unsettled,FALSE,i_min_mV,76,i_max_mV,110,duty_mean,7_225,err_mean,48,missed_d,0,illegal_d,0,fault,FALSE,abort_i,FALSE,charge_mVs,556,drv_state,1
[2026-09-14T11:36:30.242] Cog0  BS-POINT3,seq,1,motor,LEFT,zero_mV_x10,81,net_mV_x10,835
[2026-09-14T11:36:30.744] Cog0  BS-CHECK,motor,LEFT,incre,36_750_000,lo_mV,68,hi_mV,114,i_ok,TRUE,rate_ok,TRUE,integ_ok,TRUE,fault_ok,TRUE,net_lo_mV,59,net_hi_mV,105,net_mean_mV_x10,837
[2026-09-14T11:36:31.742] Cog0  BS-ZERO,motor,LEFT,phase,SELF,samples,200,i_mean_mV_x10,87,i_min_mV,5,i_max_mV,13,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,21,v_mV_x10,80,w_mV_x10,111
[2026-09-14T11:36:31.742] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-14T11:36:31.742] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-14T11:36:31.757] Cog0  -MOT- inincr = -36_750_000 nTgtIncr = $7DCF_3D50 0 sync = 0
[2026-09-14T11:36:38.257] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-14T11:36:38.640] Cog0  BS-POINT,seq,2,motor,LEFT,speed,QTR,incre,-36_750_000,phase,SELF,neg_deg,43,pos_deg,317,swept_deg,43,result,OK,steady_ms,922,ticks,450,win_ms,4_585,rate_x10,981,rate_ok,TRUE,samples,907,i_mean_mV_x10,1_742,i_se_mV_x10,16
[2026-09-14T11:36:38.642] Cog0  BS-POINT2,seq,2,motor,LEFT,incre,-36_750_000,i_halfA_mV_x10,1_737,i_halfB_mV_x10,1_746,unsettled,FALSE,i_min_mV,151,i_max_mV,200,duty_mean,8_179,err_mean,-48,missed_d,0,illegal_d,0,fault,FALSE,abort_i,FALSE,charge_mVs,1_038,drv_state,1
[2026-09-14T11:36:38.657] Cog0  BS-POINT3,seq,2,motor,LEFT,zero_mV_x10,87,net_mV_x10,1_655
[2026-09-14T11:36:39.145] Cog0  BS-CHECK,motor,LEFT,incre,-36_750_000,lo_mV,127,hi_mV,212,i_ok,TRUE,rate_ok,TRUE,integ_ok,TRUE,fault_ok,TRUE,net_lo_mV,118,net_hi_mV,203,net_mean_mV_x10,1_663
[2026-09-14T11:36:39.162] Cog0  BS-CHECKSUM,motor,LEFT,start_ok,TRUE,zero_ok,TRUE,pos_i_ok,TRUE,neg_i_ok,TRUE,ratio_x1000,1_986,ratio_ok,TRUE,rate_ok,TRUE,integ_ok,TRUE,fault_ok,TRUE,verdict,PASS,first_miss,NONE
