=== Debug Logger Session Started at 2026-09-19T17:45:28.219 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-19T17:45:28.117] [SYSTEM] BAUD_RATE_SET 2000000 baud (preferences/default)

=== Session ended - Download Started at 2026-09-19T17:45:28.349 ===
=== Debug Logger Session Started at 2026-09-19T17:45:28.353 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-19T17:45:28.349] [SYSTEM] [DOWNLOAD TO RAM] File: test_bench_dual.bin | Size: 77482 bytes | Modified: 2026-09-19T23:45:27.324Z
[2026-09-19T17:45:28.353] [SYSTEM] Download Session Started
[2026-09-19T17:45:29.972] [SYSTEM] [DOWNLOAD SUCCESS] test_bench_dual.bin successfully downloaded to RAM
[2026-09-19T17:45:29.973] Cog0  INIT $0000_0000 $0000_0000 load
[2026-09-19T17:45:33.034] Cog0  BM-PREFLT,seq,9,motor,LEFT,incre,18_375_000,ticks,18,hw_ticks,18,moved,TRUE,why,NONE
[2026-09-19T17:45:33.037] Cog3  INIT $0000_E90E $0003_8E67 load
[2026-09-19T17:45:33.053] Cog4  INIT $0000_0FA8 $0003_8A43 jump
[2026-09-19T17:45:35.130] Cog0  BM-START,seq,10,seg,PREFLT,motor,RIGHT,life,2,cog_ret,3,cog_ok,TRUE,board,REV_B,board_enum,22,ready,TRUE,ready_ms,0,off_neg,43,off_pos,317,missed,0,illegal,0,zero_x10,4,ph_x10,1_564,why,NONE
[2026-09-19T17:45:36.037] Cog0  BM-PREFLT,seq,11,motor,RIGHT,incre,18_375_000,ticks,18,hw_ticks,18,moved,TRUE,why,NONE
[2026-09-19T17:45:36.038] Cog0  BM-SEG,seq,12,seg,PREFLT,event,END,attended,FALSE,items,2,faults,0,unrecov,0,ms,6_018,why,NONE
[2026-09-19T17:45:36.048] Cog0  BM-SEG,seq,13,seg,CLOCK,event,BEGIN,attended,FALSE,items,0,faults,0,unrecov,0,ms,0,why,NONE
[2026-09-19T17:45:36.048] Cog3  INIT $0000_E90E $0003_868F load
[2026-09-19T17:45:36.063] Cog4  INIT $0000_0FA8 $0003_826B jump
[2026-09-19T17:45:38.127] Cog0  BM-START,seq,14,seg,CLOCK,motor,LEFT,life,3,cog_ret,3,cog_ok,TRUE,board,REV_B,board_enum,22,ready,TRUE,ready_ms,0,off_neg,43,off_pos,317,missed,0,illegal,0,zero_x10,75,ph_x10,1_643,why,NONE
[2026-09-19T17:45:38.143] Cog0  BM-CLOCK,seq,15,motor,LEFT,clkfreq,270_000_000,adc_fram,6_136,frame_cnt,6_136,dead_gap,70,exp_fram,6_136,fram_ok,TRUE,why,NONE
[2026-09-19T17:45:41.074] Cog0  BM-HALLINT,seq,16,motor,LEFT,clk_mhz,270,all_low,0,all_high,0,missed,0
[2026-09-19T17:45:41.076] Cog0  BM-RUNG,seq,17,seg,CLOCK,life,3,rid,1,rung,0,motor,LEFT,incre,-75_000_000,result,OK,off_neg,43,off_pos,317,steady_ms,1_335,win_ms,1_007,ticks,-202,rate_x10,-2_005,pred_x10,-2_004,why,NONE
[2026-09-19T17:45:41.078] Cog0  BM-RUNG2,seq,18,rid,1,motor,LEFT,incre,-75_000_000,zero_x10,75,i_x10,9_734,inet_x10,9_659,i_min,860,i_max,1_072,ph_x10,23_593,duty,19_263,duty_pk,19_514,duty_max,24_264,err,-49,err_pk,72,n,505,why,NONE
[2026-09-19T17:45:41.079] Cog0  BM-RUNGTR,seq,19,rid,1,motor,LEFT,incre,-75_000_000,from_rest,TRUE,tr_ms,1_839,tr_err_pk,78,tr_i_pk,962,tr_over,6,tr_n,921,why,NONE
[2026-09-19T17:45:41.096] Cog0  BM-RUNG3,seq,20,rid,1,motor,LEFT,incre,-75_000_000,missed_d,0,illegal_d,0,hw_ticks,-202,hw_skip,0,amps_x10k,64_258,rs_impl,151,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-19T17:45:41.890] Cog3  INIT $0000_E90E $0003_868F load
[2026-09-19T17:45:41.906] Cog4  INIT $0000_0FA8 $0003_826B jump
[2026-09-19T17:45:43.969] Cog0  BM-START,seq,21,seg,CLOCK,motor,LEFT,life,4,cog_ret,3,cog_ok,TRUE,board,REV_B,board_enum,22,ready,TRUE,ready_ms,0,off_neg,43,off_pos,317,missed,0,illegal,0,zero_x10,83,ph_x10,1_635,why,NONE
[2026-09-19T17:45:43.985] Cog0  BM-CLOCK,seq,22,motor,LEFT,clkfreq,270_000_000,adc_fram,6_136,frame_cnt,6_136,dead_gap,70,exp_fram,6_136,fram_ok,TRUE,why,NONE
[2026-09-19T17:45:46.916] Cog0  BM-HALLINT,seq,23,motor,LEFT,clk_mhz,270,all_low,0,all_high,0,missed,0
[2026-09-19T17:45:46.918] Cog0  BM-RUNG,seq,24,seg,CLOCK,life,4,rid,2,rung,0,motor,LEFT,incre,75_000_000,result,OK,off_neg,43,off_pos,317,steady_ms,1_335,win_ms,1_007,ticks,202,rate_x10,2_005,pred_x10,2_004,why,NONE
[2026-09-19T17:45:46.919] Cog0  BM-RUNG2,seq,25,rid,2,motor,LEFT,incre,75_000_000,zero_x10,83,i_x10,5_000,inet_x10,4_917,i_min,446,i_max,562,ph_x10,23_792,duty,16_613,duty_pk,16_771,duty_max,24_264,err,48,err_pk,72,n,505,why,NONE
[2026-09-19T17:45:46.922] Cog0  BM-RUNGTR,seq,26,rid,2,motor,LEFT,incre,75_000_000,from_rest,TRUE,tr_ms,1_839,tr_err_pk,77,tr_i_pk,525,tr_over,5,tr_n,921,why,NONE
[2026-09-19T17:45:46.937] Cog0  BM-RUNG3,seq,27,rid,2,motor,LEFT,incre,75_000_000,missed_d,0,illegal_d,0,hw_ticks,202,hw_skip,0,amps_x10k,32_983,rs_impl,151,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-19T17:45:47.732] Cog3  INIT $0000_E90E $0003_8E67 load
[2026-09-19T17:45:47.748] Cog4  INIT $0000_0FA8 $0003_8A43 jump
[2026-09-19T17:45:49.811] Cog0  BM-START,seq,28,seg,CLOCK,motor,RIGHT,life,5,cog_ret,3,cog_ok,TRUE,board,REV_B,board_enum,22,ready,TRUE,ready_ms,0,off_neg,43,off_pos,317,missed,0,illegal,0,zero_x10,1,ph_x10,1_563,why,NONE
[2026-09-19T17:45:49.827] Cog0  BM-CLOCK,seq,29,motor,RIGHT,clkfreq,270_000_000,adc_fram,6_136,frame_cnt,6_136,dead_gap,70,exp_fram,6_136,fram_ok,TRUE,why,NONE
[2026-09-19T17:45:52.753] Cog0  BM-HALLINT,seq,30,motor,RIGHT,clk_mhz,270,all_low,0,all_high,0,missed,0
[2026-09-19T17:45:52.755] Cog0  BM-RUNG,seq,31,seg,CLOCK,life,5,rid,3,rung,0,motor,RIGHT,incre,-75_000_000,result,OK,off_neg,43,off_pos,317,steady_ms,1_335,win_ms,1_003,ticks,-201,rate_x10,-2_003,pred_x10,-2_004,why,NONE
[2026-09-19T17:45:52.756] Cog0  BM-RUNG2,seq,32,rid,3,motor,RIGHT,incre,-75_000_000,zero_x10,1,i_x10,9_661,inet_x10,9_660,i_min,855,i_max,1_064,ph_x10,23_593,duty,19_103,duty_pk,19_327,duty_max,24_264,err,-49,err_pk,72,n,503,why,NONE
[2026-09-19T17:45:52.758] Cog0  BM-RUNGTR,seq,33,rid,3,motor,RIGHT,incre,-75_000_000,from_rest,TRUE,tr_ms,1_839,tr_err_pk,78,tr_i_pk,954,tr_over,6,tr_n,921,why,NONE
[2026-09-19T17:45:52.774] Cog0  BM-RUNG3,seq,34,rid,3,motor,RIGHT,incre,-75_000_000,missed_d,0,illegal_d,0,hw_ticks,-201,hw_skip,0,amps_x10k,64_249,rs_impl,150,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-19T17:45:53.564] Cog3  INIT $0000_E90E $0003_8E67 load
[2026-09-19T17:45:53.579] Cog4  INIT $0000_0FA8 $0003_8A43 jump
[2026-09-19T17:45:55.642] Cog0  BM-START,seq,35,seg,CLOCK,motor,RIGHT,life,6,cog_ret,3,cog_ok,TRUE,board,REV_B,board_enum,22,ready,TRUE,ready_ms,0,off_neg,43,off_pos,317,missed,0,illegal,0,zero_x10,5,ph_x10,1_569,why,NONE
[2026-09-19T17:45:55.658] Cog0  BM-CLOCK,seq,36,motor,RIGHT,clkfreq,270_000_000,adc_fram,6_136,frame_cnt,6_136,dead_gap,70,exp_fram,6_136,fram_ok,TRUE,why,NONE
[2026-09-19T17:45:58.584] Cog0  BM-HALLINT,seq,37,motor,RIGHT,clk_mhz,270,all_low,0,all_high,0,missed,0
[2026-09-19T17:45:58.586] Cog0  BM-RUNG,seq,38,seg,CLOCK,life,6,rid,4,rung,0,motor,RIGHT,incre,75_000_000,result,OK,off_neg,43,off_pos,317,steady_ms,1_335,win_ms,1_003,ticks,201,rate_x10,2_003,pred_x10,2_004,why,NONE
[2026-09-19T17:45:58.588] Cog0  BM-RUNG2,seq,39,rid,4,motor,RIGHT,incre,75_000_000,zero_x10,5,i_x10,5_219,inet_x10,5_214,i_min,463,i_max,598,ph_x10,23_650,duty,16_705,duty_pk,16_915,duty_max,24_264,err,48,err_pk,72,n,503,why,NONE
[2026-09-19T17:45:58.590] Cog0  BM-RUNGTR,seq,40,rid,4,motor,RIGHT,incre,75_000_000,from_rest,TRUE,tr_ms,1_839,tr_err_pk,77,tr_i_pk,565,tr_over,5,tr_n,921,why,NONE
[2026-09-19T17:45:58.591] Cog0  BM-RUNG3,seq,41,rid,4,motor,RIGHT,incre,75_000_000,missed_d,0,illegal_d,0,hw_ticks,201,hw_skip,0,amps_x10k,35_033,rs_impl,148,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-19T17:45:59.401] Cog0  BM-SEG,seq,42,seg,CLOCK,event,END,attended,FALSE,items,4,faults,0,unrecov,0,ms,23_354,why,NONE
[2026-09-19T17:45:59.405] Cog0  BM-INST,seq,43,event,STOP,cog,2,state,EXITED,ack_ms,7,samples,9_674,late,0,skipped,0,max_late_us,0,clamps,0,why,NONE
[2026-09-19T17:45:59.406] Cog0  BM-LAG,seq,44,motor,LEFT,part,CLOCK,max_err,87,samples,4_838,lo,0,hi,124,hold,100,fault,125,sat,127,why,NONE
[2026-09-19T17:45:59.407] Cog0  BM-LAG,seq,45,motor,RIGHT,part,CLOCK,max_err,86,samples,4_836,lo,0,hi,124,hold,100,fault,125,sat,127,why,NONE
[2026-09-19T17:45:59.409] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R14-DUAL-NOSTLL-K270,task,3508,motor,NONE,crit,ENDED_BY_COG0,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-19T17:45:59.410] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R14-DUAL-DBGMSK-K270,task,3508,motor,NONE,crit,QUIET_MASKS,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-19T17:45:59.412] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R14-DUAL-CLKFRM-K270,task,3508,motor,LEFT,crit,FRAME_AT_CLOCK,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-19T17:45:59.414] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R17-DUAL-HALL-K270,task,3508,motor,LEFT,crit,ILLEGAL_HALL_CODES,measured,0,lo,0,hi,0,units,COUNT,n,2,verdict,PASS
[2026-09-19T17:45:59.415] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R14-DUAL-CLKFRM-K270,task,3508,motor,RIGHT,crit,FRAME_AT_CLOCK,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-19T17:45:59.416] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R17-DUAL-HALL-K270,task,3508,motor,RIGHT,crit,ILLEGAL_HALL_CODES,measured,0,lo,0,hi,0,units,COUNT,n,2,verdict,PASS
[2026-09-19T17:45:59.417] Cog0  BM-TRAP,seq,46,code,0,returned,TRUE
[2026-09-19T17:45:59.433] Cog0  BM-END,seq,47,exit,COMPLETE,part,CLOCK,segs,2,last_seg,CLOCK,records,47,trap_code,0,unrecov,0,why,NONE
[2026-09-19T17:45:59.433] Cog0  DEBUG_END_SESSION

=== Debug Logger Session Ended at 2026-09-19T17:45:59.435 ===
