=== Debug Logger Session Started at 2026-09-19T17:35:37.617 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-19T17:35:37.516] [SYSTEM] BAUD_RATE_SET 2000000 baud (preferences/default)

=== Session ended - Download Started at 2026-09-19T17:35:37.743 ===
=== Debug Logger Session Started at 2026-09-19T17:35:37.747 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-19T17:35:37.744] [SYSTEM] [DOWNLOAD TO RAM] File: test_bench_dual.bin | Size: 77482 bytes | Modified: 2026-09-19T23:35:36.729Z
[2026-09-19T17:35:37.747] [SYSTEM] Download Session Started
[2026-09-19T17:35:39.364] [SYSTEM] [DOWNLOAD SUCCESS] test_bench_dual.bin successfully downloaded to RAM
[2026-09-19T17:35:39.366] Cog0  INIT $0000_0000 $0000_0000 load
[2026-09-19T17:35:42.452] Cog4  INIT $0000_0FA8 $0003_8A43 jump
[2026-09-19T17:35:44.525] Cog0  BM-START,seq,11,seg,PREFLT,motor,RIGHT,life,2,cog_ret,3,cog_ok,TRUE,board,REV_B,board_enum,22,ready,TRUE,ready_ms,0,off_neg,43,off_pos,317,missed,0,illegal,0,zero_x10,2,ph_x10,1_595,why,NONE
[2026-09-19T17:35:45.432] Cog0  BM-PREFLT,seq,12,motor,RIGHT,incre,18_375_000,ticks,18,hw_ticks,18,moved,TRUE,why,NONE
[2026-09-19T17:35:45.433] Cog0  BM-SEG,seq,13,seg,PREFLT,event,END,attended,FALSE,items,2,faults,0,unrecov,0,ms,6_014,why,NONE
[2026-09-19T17:35:45.443] Cog0  BM-SEG,seq,14,seg,BASELINE,event,BEGIN,attended,FALSE,items,0,faults,0,unrecov,0,ms,0,why,NONE
[2026-09-19T17:35:45.444] Cog3  INIT $0000_E90E $0003_868F load
[2026-09-19T17:35:45.459] Cog4  INIT $0000_0FA8 $0003_826B jump
[2026-09-19T17:35:47.537] Cog0  BM-START,seq,15,seg,BASELINE,motor,LEFT,life,3,cog_ret,3,cog_ok,TRUE,board,REV_B,board_enum,22,ready,TRUE,ready_ms,1,off_neg,43,off_pos,317,missed,0,illegal,0,zero_x10,81,ph_x10,1_652,why,NONE
[2026-09-19T17:35:50.906] Cog0  BM-TRACE,seq,16,tid,1,seg,BASELINE,life,3,motor,LEFT,cause,STOPCMD,incre,-73_500_000,off_neg,43,off_pos,317,req_mode,FLOAT,ramp_inc,22,period_us,2_000,decim,1,pre,50,why,NONE
[2026-09-19T17:35:50.970] Cog0  BM-TS,seq,17,tid,1,k,0,lt,FALSE,pos,0,hw,0,i,962,ph,2_538,d,18_756,e,-37,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.972] Cog0  BM-TS,seq,18,tid,1,k,1,lt,FALSE,pos,0,hw,0,i,946,ph,2_798,d,18_731,e,-54,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.974] Cog0  BM-TS,seq,19,tid,1,k,2,lt,FALSE,pos,-1,hw,-1,i,947,ph,2_403,d,18_777,e,-29,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.976] Cog0  BM-TS,seq,20,tid,1,k,3,lt,FALSE,pos,-1,hw,-1,i,901,ph,2_025,d,18_721,e,-47,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.978] Cog0  BM-TS,seq,21,tid,1,k,4,lt,FALSE,pos,-1,hw,-1,i,955,ph,2_154,d,18_749,e,-64,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.980] Cog0  BM-TS,seq,22,tid,1,k,5,lt,FALSE,pos,-2,hw,-2,i,973,ph,2_455,d,18_731,e,-39,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.982] Cog0  BM-TS,seq,23,tid,1,k,6,lt,FALSE,pos,-2,hw,-2,i,954,ph,2_804,d,18_709,e,-52,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.984] Cog0  BM-TS,seq,24,tid,1,k,7,lt,FALSE,pos,-3,hw,-3,i,968,ph,2_419,d,18_784,e,-27,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.986] Cog0  BM-TS,seq,25,tid,1,k,8,lt,FALSE,pos,-3,hw,-3,i,908,ph,2_065,d,18_708,e,-45,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.987] Cog0  BM-TS,seq,26,tid,1,k,9,lt,FALSE,pos,-3,hw,-3,i,920,ph,2_115,d,18_739,e,-62,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.989] Cog0  BM-TS,seq,27,tid,1,k,10,lt,FALSE,pos,-4,hw,-4,i,959,ph,2_529,d,18_751,e,-37,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.992] Cog0  BM-TS,seq,28,tid,1,k,11,lt,FALSE,pos,-4,hw,-4,i,967,ph,2_801,d,18_709,e,-50,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.993] Cog0  BM-TS,seq,29,tid,1,k,12,lt,FALSE,pos,-5,hw,-5,i,974,ph,2_501,d,18_772,e,-25,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.996] Cog0  BM-TS,seq,30,tid,1,k,13,lt,FALSE,pos,-5,hw,-5,i,900,ph,2_143,d,18_699,e,-43,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.997] Cog0  BM-TS,seq,31,tid,1,k,14,lt,FALSE,pos,-5,hw,-5,i,923,ph,2_094,d,18_710,e,-60,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:50.999] Cog0  BM-TS,seq,32,tid,1,k,15,lt,FALSE,pos,-6,hw,-6,i,943,ph,2_492,d,18_728,e,-35,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.001] Cog0  BM-TS,seq,33,tid,1,k,16,lt,FALSE,pos,-6,hw,-6,i,969,ph,2_842,d,18_689,e,-52,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.003] Cog0  BM-TS,seq,34,tid,1,k,17,lt,FALSE,pos,-6,hw,-6,i,970,ph,2_551,d,18_757,e,-66,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.005] Cog0  BM-TS,seq,35,tid,1,k,18,lt,FALSE,pos,-7,hw,-7,i,914,ph,2_152,d,18_701,e,-40,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.007] Cog0  BM-TS,seq,36,tid,1,k,19,lt,FALSE,pos,-7,hw,-7,i,939,ph,2_019,d,18_710,e,-58,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.009] Cog0  BM-TS,seq,37,tid,1,k,20,lt,FALSE,pos,-8,hw,-8,i,927,ph,2_412,d,18_735,e,-33,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.011] Cog0  BM-TS,seq,38,tid,1,k,21,lt,FALSE,pos,-8,hw,-8,i,911,ph,2_772,d,18_699,e,-50,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.013] Cog0  BM-TS,seq,39,tid,1,k,22,lt,FALSE,pos,-8,hw,-8,i,991,ph,2_582,d,18_747,e,-68,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.015] Cog0  BM-TS,seq,40,tid,1,k,23,lt,FALSE,pos,-9,hw,-9,i,955,ph,2_187,d,18_701,e,-38,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.017] Cog0  BM-TS,seq,41,tid,1,k,24,lt,FALSE,pos,-9,hw,-9,i,949,ph,1_988,d,18_699,e,-56,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.019] Cog0  BM-TS,seq,42,tid,1,k,25,lt,FALSE,pos,-10,hw,-10,i,925,ph,2_386,d,18_743,e,-31,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.021] Cog0  BM-TS,seq,43,tid,1,k,26,lt,FALSE,pos,-10,hw,-10,i,889,ph,2_762,d,18_687,e,-48,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.023] Cog0  BM-TS,seq,44,tid,1,k,27,lt,FALSE,pos,-10,hw,-10,i,946,ph,2_576,d,18_738,e,-66,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.025] Cog0  BM-TS,seq,45,tid,1,k,28,lt,FALSE,pos,-11,hw,-11,i,963,ph,2_272,d,18_690,e,-41,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.027] Cog0  BM-TS,seq,46,tid,1,k,29,lt,FALSE,pos,-11,hw,-11,i,938,ph,1_967,d,18_668,e,-54,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.029] Cog0  BM-TS,seq,47,tid,1,k,30,lt,FALSE,pos,-12,hw,-12,i,952,ph,2_359,d,18_754,e,-29,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.031] Cog0  BM-TS,seq,48,tid,1,k,31,lt,FALSE,pos,-12,hw,-12,i,904,ph,2_721,d,18_701,e,-46,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.033] Cog0  BM-TS,seq,49,tid,1,k,32,lt,FALSE,pos,-12,hw,-12,i,923,ph,2_610,d,18_732,e,-64,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.035] Cog0  BM-TS,seq,50,tid,1,k,33,lt,FALSE,pos,-13,hw,-13,i,947,ph,2_191,d,18_714,e,-39,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.037] Cog0  BM-TS,seq,51,tid,1,k,34,lt,FALSE,pos,-13,hw,-13,i,955,ph,1_932,d,18_695,e,-52,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.039] Cog0  BM-TS,seq,52,tid,1,k,35,lt,FALSE,pos,-14,hw,-14,i,968,ph,2_280,d,18_752,e,-27,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.041] Cog0  BM-TS,seq,53,tid,1,k,36,lt,FALSE,pos,-14,hw,-14,i,899,ph,2_647,d,18_679,e,-44,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.043] Cog0  BM-TS,seq,54,tid,1,k,37,lt,FALSE,pos,-14,hw,-14,i,917,ph,2_628,d,18_713,e,-62,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.045] Cog0  BM-TS,seq,55,tid,1,k,38,lt,FALSE,pos,-15,hw,-15,i,929,ph,2_222,d,18_721,e,-36,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.047] Cog0  BM-TS,seq,56,tid,1,k,39,lt,FALSE,pos,-15,hw,-15,i,964,ph,1_944,d,18_682,e,-54,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.049] Cog0  BM-TS,seq,57,tid,1,k,40,lt,FALSE,pos,-15,hw,-15,i,986,ph,2_253,d,18_750,e,-67,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.051] Cog0  BM-TS,seq,58,tid,1,k,41,lt,FALSE,pos,-16,hw,-16,i,916,ph,2_632,d,18_694,e,-42,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.053] Cog0  BM-TS,seq,59,tid,1,k,42,lt,FALSE,pos,-16,hw,-16,i,929,ph,2_708,d,18_708,e,-59,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.055] Cog0  BM-TS,seq,60,tid,1,k,43,lt,FALSE,pos,-17,hw,-17,i,912,ph,2_294,d,18_728,e,-34,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.056] Cog0  BM-TS,seq,61,tid,1,k,44,lt,FALSE,pos,-17,hw,-17,i,913,ph,1_949,d,18_692,e,-52,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.059] Cog0  BM-TS,seq,62,tid,1,k,45,lt,FALSE,pos,-17,hw,-17,i,994,ph,2_210,d,18_740,e,-69,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.061] Cog0  BM-TS,seq,63,tid,1,k,46,lt,FALSE,pos,-18,hw,-18,i,943,ph,2_593,d,18_692,e,-40,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.063] Cog0  BM-TS,seq,64,tid,1,k,47,lt,FALSE,pos,-18,hw,-18,i,944,ph,2_737,d,18_707,e,-57,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.065] Cog0  BM-TS,seq,65,tid,1,k,48,lt,FALSE,pos,-19,hw,-19,i,927,ph,2_322,d,18_750,e,-32,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.067] Cog0  BM-TS,seq,66,tid,1,k,49,lt,FALSE,pos,-19,hw,-19,i,908,ph,1_968,d,18_694,e,-50,st,AT_SPEED,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.069] Cog0  BM-TS,seq,67,tid,1,k,50,lt,FALSE,pos,-19,hw,-19,i,945,ph,2_215,d,18_727,e,-67,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.071] Cog0  BM-TS,seq,68,tid,1,k,51,lt,FALSE,pos,-20,hw,-20,i,943,ph,2_518,d,18_609,e,-42,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.073] Cog0  BM-TS,seq,69,tid,1,k,52,lt,FALSE,pos,-20,hw,-20,i,935,ph,2_757,d,18_570,e,-55,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.075] Cog0  BM-TS,seq,70,tid,1,k,53,lt,FALSE,pos,-21,hw,-21,i,929,ph,2_362,d,18_504,e,-30,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.077] Cog0  BM-TS,seq,71,tid,1,k,54,lt,FALSE,pos,-21,hw,-21,i,878,ph,2_020,d,18_401,e,-47,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.077] Cog0  BM-TS,seq,72,tid,1,k,55,lt,FALSE,pos,-21,hw,-21,i,882,ph,2_178,d,18_349,e,-65,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.081] Cog0  BM-TS,seq,73,tid,1,k,56,lt,FALSE,pos,-22,hw,-22,i,895,ph,2_579,d,18_249,e,-39,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.083] Cog0  BM-TS,seq,74,tid,1,k,57,lt,FALSE,pos,-22,hw,-22,i,912,ph,2_824,d,18_191,e,-52,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.084] Cog0  BM-TS,seq,75,tid,1,k,58,lt,FALSE,pos,-23,hw,-23,i,909,ph,2_465,d,18_129,e,-27,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.087] Cog0  BM-TS,seq,76,tid,1,k,59,lt,FALSE,pos,-23,hw,-23,i,829,ph,2_129,d,18_007,e,-44,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.089] Cog0  BM-TS,seq,77,tid,1,k,60,lt,FALSE,pos,-23,hw,-23,i,834,ph,2_133,d,17_955,e,-61,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.091] Cog0  BM-TS,seq,78,tid,1,k,61,lt,FALSE,pos,-24,hw,-24,i,852,ph,2_503,d,17_871,e,-35,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.093] Cog0  BM-TS,seq,79,tid,1,k,62,lt,FALSE,pos,-24,hw,-24,i,868,ph,2_815,d,17_781,e,-52,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.095] Cog0  BM-TS,seq,80,tid,1,k,63,lt,FALSE,pos,-24,hw,-24,i,860,ph,2_570,d,17_742,e,-65,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.097] Cog0  BM-TS,seq,81,tid,1,k,64,lt,FALSE,pos,-25,hw,-25,i,814,ph,2_201,d,17_625,e,-39,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.099] Cog0  BM-TS,seq,82,tid,1,k,65,lt,FALSE,pos,-25,hw,-25,i,808,ph,2_007,d,17_568,e,-56,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.101] Cog0  BM-TS,seq,83,tid,1,k,66,lt,FALSE,pos,-26,hw,-26,i,810,ph,2_368,d,17_500,e,-30,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
[2026-09-19T17:35:51.103] Cog0  BM-TS,seq,84,tid,1,k,67,lt,FALSE,pos,-26,hw,-26,i,773,ph,2_686,d,17_391,e,-47,st,SPIN_DN,flt,FALSE,up,TRUE,ig,0,o_pos,0,o_hw,0,o_i,NA,o_up,FALSE,why,NO_COG
