=== Debug Logger Session Started at 2026-09-17T17:30:18.104 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-17T17:30:18.000] [SYSTEM] BAUD_RATE_SET 2000000 baud (preferences/default)

=== Session ended - Download Started at 2026-09-17T17:30:18.229 ===
=== Debug Logger Session Started at 2026-09-17T17:30:18.233 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-17T17:30:18.230] [SYSTEM] [DOWNLOAD TO RAM] File: test_bench_dual.bin | Size: 72733 bytes | Modified: 2026-09-17T23:30:17.216Z
[2026-09-17T17:30:18.233] [SYSTEM] Download Session Started
[2026-09-17T17:30:19.821] Cog0  INIT $0000_0000 $0000_0000 load
[2026-09-17T17:30:45.287] Cog0  BM-DSTEP,seq,24,step,COOPSHUT,motor,BOTH,seg,STEERSEG,measured,1,lo,0,hi,19,result,PASS,why,NONE
[2026-09-17T17:30:45.288] Cog0  BM-SEG,seq,25,seg,STEERSEG,event,END,attended,FALSE,items,8,faults,0,unrecov,0,ms,19_454,why,NONE
[2026-09-17T17:30:45.292] Cog0  BM-SEG,seq,26,seg,LIMIT,event,BEGIN,attended,FALSE,items,0,faults,0,unrecov,0,ms,0,why,NONE
[2026-09-17T17:30:45.292] Cog3  INIT $0000_DB32 $0003_89BF load
[2026-09-17T17:30:45.307] Cog4  INIT $0000_DB32 $0003_915B load
[2026-09-17T17:30:46.396] Cog5  INIT $0000_0FA8 $0003_8010 jump
[2026-09-17T17:30:46.413] Cog0  BM-SSTART,seq,27,seg,LIMIT,life,4,motor,BOTH,ret,5,ret_ok,TRUE,l_st,STOPPED,r_st,STOPPED,ready_ms,0,l_neg,43,l_pos,317,r_neg,43,r_pos,317,l_ig,0,r_ig,0,l_board,REV_B,r_board,REV_B,why,NONE
[2026-09-17T17:30:49.410] Cog0  BM-LIMST,seq,28,motor,LEFT,step,FOLDBACK,peak_a,8,cont_a,8,derated,FALSE,phase_ma,5_255,limit_k,2_403,value,5_200,why,NONE
[2026-09-17T17:30:49.411] Cog0  BM-LIMST,seq,29,motor,RIGHT,step,FOLDBACK,peak_a,8,cont_a,8,derated,FALSE,phase_ma,4_361,limit_k,2_403,value,4_439,why,NONE
[2026-09-17T17:30:49.427] Cog0  BM-DSTEP,seq,30,step,FOLDBACK,motor,BOTH,seg,LIMIT,measured,5_200,lo,0,hi,8_800,result,PASS,why,NONE
[2026-09-17T17:30:55.041] Cog0  BM-LIMST,seq,31,motor,LEFT,step,DERATE,peak_a,20,cont_a,8,derated,FALSE,phase_ma,2_411,limit_k,6_007,value,0,why,NONE
[2026-09-17T17:30:55.042] Cog0  BM-LIMST,seq,32,motor,RIGHT,step,DERATE,peak_a,20,cont_a,8,derated,FALSE,phase_ma,2_846,limit_k,6_007,value,2_652,why,NONE
[2026-09-17T17:30:55.058] Cog0  BM-DSTEP,seq,33,step,DERATE,motor,BOTH,seg,LIMIT,measured,2_652,lo,1,hi,3_500,result,PASS,why,NONE
[2026-09-17T17:30:59.378] Cog0  BM-DSTEP,seq,34,step,BLOCKED,motor,BOTH,seg,LIMIT,measured,NA,lo,1,hi,4_000,result,NOMEAS,why,NOT_BLOCKED
[2026-09-17T17:31:00.439] Cog0  BM-LIMST,seq,35,motor,LEFT,step,BLOCKED,peak_a,40,cont_a,27,derated,FALSE,phase_ma,0,limit_k,12_015,value,427,why,NONE
[2026-09-17T17:31:00.444] Cog0  BM-LIMST,seq,36,motor,RIGHT,step,BLOCKED,peak_a,40,cont_a,27,derated,FALSE,phase_ma,0,limit_k,12_015,value,427,why,NONE
[2026-09-17T17:31:00.444] Cog3  INIT $0000_DB32 $0003_747B load
[2026-09-17T17:31:00.459] Cog4  INIT $0000_0FA8 $0003_7057 jump
[2026-09-17T17:31:02.527] Cog0  BM-START,seq,37,seg,LIMIT,motor,LEFT,life,5,cog_ret,3,cog_ok,TRUE,board,REV_B,board_enum,22,ready,TRUE,ready_ms,0,off_neg,43,off_pos,317,missed,0,illegal,0,zero_x10,77,ph_x10,168,why,NONE
[2026-09-17T17:31:04.855] Cog0  BM-DSTEP,seq,38,step,ESTOP_REFUSE,motor,LEFT,seg,LIMIT,measured,1,lo,0,hi,50,result,PASS,why,NONE
[2026-09-17T17:31:06.664] Cog0  BM-DSTEP,seq,39,step,ESTOP_LATCH,motor,LEFT,seg,LIMIT,measured,1_500,lo,1_500,hi,1_500,result,PASS,why,NONE
[2026-09-17T17:31:07.167] Cog0  BM-DSTEP,seq,40,step,ESTOP_CLEAR,motor,LEFT,seg,LIMIT,measured,0,lo,0,hi,0,result,PASS,why,NONE
[2026-09-17T17:31:12.061] Cog0  BM-DSTEP,seq,41,step,TIMESTOP,motor,LEFT,seg,LIMIT,measured,264,lo,-2_000,hi,320,result,PASS,why,NONE
[2026-09-17T17:31:12.357] Cog0  BM-FRONTST,seq,42,motor,LEFT,passes,11_911,late,0,max_ticks,145_560,max_us,539,slot_us,1_000,stack_hi,114,stack_of,128,why,NONE
[2026-09-17T17:31:12.358] Cog0  BM-DSTEP,seq,43,step,COOPSHUT,motor,LEFT,seg,LIMIT,measured,1,lo,0,hi,19,result,PASS,why,NONE
[2026-09-17T17:31:12.365] Cog0  BM-SEG,seq,44,seg,LIMIT,event,END,attended,FALSE,items,8,faults,0,unrecov,0,ms,27_071,why,NONE
[2026-09-17T17:31:12.366] Cog0  BM-INST,seq,45,event,STOP,cog,2,state,EXITED,ack_ms,5,samples,4_534,late,0,skipped,0,max_late_us,0,clamps,0,why,NONE
[2026-09-17T17:31:12.367] Cog0  BM-LAG,seq,46,motor,LEFT,part,D,max_err,116,samples,3_319,lo,0,hi,124,hold,100,fault,125,sat,127,why,NONE
[2026-09-17T17:31:12.369] Cog0  BM-LAG,seq,47,motor,RIGHT,part,D,max_err,115,samples,2_318,lo,0,hi,124,hold,100,fault,125,sat,127,why,NONE
[2026-09-17T17:31:12.370] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-NOSTALL-D,task,3508,motor,NONE,crit,ENDED_BY_COG0,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.372] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-DBGMASK-D,task,3508,motor,NONE,crit,QUIET_MASKS,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.374] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-LOCKSTEP-D,task,3508,motor,BOTH,crit,WHEELS_TOGETHER,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.375] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-TRACKRST-D,task,3508,motor,BOTH,crit,RESET_AT_SPEED,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.377] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-ESTOP-D,task,3508,motor,BOTH,crit,ESTOP_LATCHED,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.378] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-ORDERED-D,task,3508,motor,BOTH,crit,ORDERED_STOP,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.380] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-TIMESTOP-D,task,3508,motor,BOTH,crit,AT_REST_BY_LIMIT,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.382] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-COOPSHUT-D,task,3508,motor,BOTH,crit,SHUTDOWN_BOUNDED,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.383] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-FRONTST-D,task,3508,motor,BOTH,crit,FRONT_LOOP_HEALTH,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.385] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-FOLDBACK-D,task,3508,motor,LEFT,crit,FOLDBACK_HELD,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.387] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-FOLDBACK-D,task,3508,motor,RIGHT,crit,FOLDBACK_HELD,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.388] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-DERATE-D,task,3508,motor,LEFT,crit,DERATED_IN_WINDOW,measured,NA,lo,TRUE,hi,TRUE,units,BOOL,n,0,verdict,NOMEAS
[2026-09-17T17:31:12.390] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-DERATE-D,task,3508,motor,RIGHT,crit,DERATED_IN_WINDOW,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.391] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-BLOCKED-D,task,3508,motor,BOTH,crit,PROTECTIVE_STOP,measured,NA,lo,TRUE,hi,TRUE,units,BOOL,n,0,verdict,NOMEAS
[2026-09-17T17:31:12.393] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-WESTOP-D,task,3508,motor,LEFT,crit,ESTOP_LATCHED,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.395] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-WTIMSTOP-D,task,3508,motor,LEFT,crit,AT_REST_BY_LIMIT,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.396] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-FRONTST-D,task,3508,motor,LEFT,crit,FRONT_LOOP_HEALTH,measured,TRUE,lo,TRUE,hi,TRUE,units,BOOL,n,1,verdict,PASS
[2026-09-17T17:31:12.398] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-LAGBND-D,task,3508,motor,LEFT,crit,MAX_ABS_ERR,measured,116,lo,0,hi,124,units,COUNT,n,3_319,verdict,PASS
[2026-09-17T17:31:12.399] Cog0  SIGNOFF,sf,1,bin,DUAL,cell,R16-DUAL-LAGBND-D,task,3508,motor,RIGHT,crit,MAX_ABS_ERR,measured,115,lo,0,hi,124,units,COUNT,n,2_318,verdict,PASS
[2026-09-17T17:31:12.400] Cog0  BM-TRAP,seq,48,code,0,returned,TRUE
[2026-09-17T17:31:12.416] Cog0  BM-END,seq,49,exit,COMPLETE,part,D,segs,3,last_seg,LIMIT,records,49,trap_code,0,unrecov,0,why,NONE
[2026-09-17T17:31:12.416] Cog0  DEBUG_END_SESSION

=== Debug Logger Session Ended at 2026-09-17T17:31:12.418 ===
