=== Debug Logger Session Started at 2026-09-21T19:26:18.277 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-21T19:26:18.173] [SYSTEM] BAUD_RATE_SET 2000000 baud (preferences/default)

=== Session ended - Download Started at 2026-09-21T19:26:18.407 ===
=== Debug Logger Session Started at 2026-09-21T19:26:18.410 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-21T19:26:18.407] [SYSTEM] [DOWNLOAD TO RAM] File: test_bench_scan.bin | Size: 53858 bytes | Modified: 2026-09-22T01:26:17.359Z
[2026-09-21T19:26:18.410] [SYSTEM] Download Session Started
[2026-09-21T19:26:19.856] [SYSTEM] [DOWNLOAD SUCCESS] test_bench_scan.bin successfully downloaded to RAM
[2026-09-21T19:26:19.865] Cog0  INIT $0000_0000 $0000_0000 load
[2026-09-21T19:26:19.886] Cog0  SIGNOFF-DECL,sf,1,bin,SCAN,cell,R9-SCAN-OWNZERO,task,3530
[2026-09-21T19:26:19.887] Cog0  SIGNOFF-DECL,sf,1,bin,SCAN,cell,R9-SCAN-PAIR2,task,3530
[2026-09-21T19:26:19.888] Cog0  SIGNOFF-DECL,sf,1,bin,SCAN,cell,R10-SCAN-RSTALONE,task,3533
[2026-09-21T19:26:19.890] Cog0  BS-DRIVE,ceiling_incre,147_000_000,qtr_incre,36_750_000,half_incre,73_500_000,preflight_incre,18_375_000,jog_incre,36_750_000
[2026-09-21T19:26:19.892] Cog0  BS-LIMITS,abs_abort_mV,1_500,fold_back_a,40,abs_abort_samples,4,point_abort_x100,250,point_abort_samples,40,run_time_cap_s,1_800,run_charge_cap_mVs,432_000,run_fault_cap,24,run_abort_i_cap,6
[2026-09-21T19:26:19.894] Cog0  BS-LIMITS2,leg_fault_cap,3,side_fault_stop,2,hard_limit_deg,90,drift_flag_pct,8,imbalance_pct,10,fault_rise_pct,4,zero_spread_max_mV,10,zero_abs_max_mV,300
[2026-09-21T19:26:19.896] Cog0  BS-PLAN-T,sample_ms,5,settle_ms,1_000,steady_timeout_ms,4_000,stop_timeout_ms,3_000,rest_ms,500,fault_cool_ms,5_000,jog_ms,1_000,batch_ticks,30,win_ticks_coarse,180,win_ticks_fine,270,win_ticks_self,450,win_ticks_half,540
[2026-09-21T19:26:19.898] Cog0  BS-PLAN-S,coarse_step_deg,10,fine_step_deg,5,cliff_half_step_deg,2,fine_half_deg,20,extend_pts,4,confirm_half_deg,15,confirm_extend_pts,2,rise_pct,15,min_past,2,fit_min_pts,6,confirm_min_pts,5
[2026-09-21T19:26:19.900] Cog0  BS-BANDS,pos_qtr_lo_mV,68,pos_qtr_hi_mV,114,neg_qtr_lo_mV,127,neg_qtr_hi_mV,212,ratio_lo_x1000,1_550,ratio_hi_x1000,2_200,zero_lo_mV,-10,zero_hi_mV,30,rate_qtr_lo,90,rate_qtr_hi,106,rate_half_lo,182,rate_half_hi,212,pos_qtr_net_lo_mV,59,pos_qtr_net_hi_mV,105,neg_qtr_net_lo_mV,118,neg_qtr_net_hi_mV,203
[2026-09-21T19:26:19.905] Cog0  * PANIC PROCEDURE IS PHYSICAL BATTERY DISCONNECT ONLY -- emergencyCutoff() is a software stop and is NOT a panic button
[2026-09-21T19:26:19.905] Cog0  *VAL* legalBasePin = 32
[2026-09-21T19:26:19.905] Cog0  *VAL* legalVoltage = 6
[2026-09-21T19:26:19.907] Cog0  *VAL* legalMode = 30
[2026-09-21T19:26:19.907] Cog0  --- pinSum = 99, 64010 Rev B, highTimeUs = 73
[2026-09-21T19:26:19.907] Cog0  MOT: fwdDegrees = 14, offset_fwd = $09F4_9F49
[2026-09-21T19:26:19.907] Cog0       revDegrees = 338, offset_rev = $F05B_05B0
[2026-09-21T19:26:19.908] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-21T19:26:19.909] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-21T19:26:19.909] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-21T19:26:19.909] Cog0  * ENTRY CFG userVoltage = 6, index = 6
[2026-09-21T19:26:19.909] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-21T19:26:19.910] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-21T19:26:19.910] Cog0  * Motor COG #2
[2026-09-21T19:26:19.910] Cog2  INIT $0000_893A $0000_CEFF load
[2026-09-21T19:26:19.926] Cog3  INIT $0000_0FA8 $0000_CADB jump
[2026-09-21T19:26:19.926] Cog0  * Front COG #3
[2026-09-21T19:26:20.922] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-21T19:26:20.922] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-21T19:26:20.924] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-21T19:26:20.925] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,14,init_pos_deg,338,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-21T19:26:20.925] Cog3  -MOT- inincr = 18_375_000 nTgtIncr = $0118_6158 0 sync = 0
[2026-09-21T19:26:21.630] Cog3  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-21T19:26:21.822] Cog0  BS-PREFLIGHT,motor,LEFT,base,32,ticks,13,moved,TRUE
[2026-09-21T19:26:21.827] Cog0  *VAL* legalBasePin = 16
[2026-09-21T19:26:21.827] Cog0  *VAL* legalVoltage = 6
[2026-09-21T19:26:21.829] Cog0  *VAL* legalMode = 30
[2026-09-21T19:26:21.829] Cog0  --- pinSum = 100, 64010 Rev B, highTimeUs = 74
[2026-09-21T19:26:21.829] Cog0  MOT: fwdDegrees = 14, offset_fwd = $09F4_9F49
[2026-09-21T19:26:21.830] Cog0       revDegrees = 338, offset_rev = $F05B_05B0
[2026-09-21T19:26:21.830] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-21T19:26:21.830] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-21T19:26:21.831] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-21T19:26:21.831] Cog0  * ENTRY CFG userVoltage = 6, index = 6
[2026-09-21T19:26:21.831] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-21T19:26:21.832] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-21T19:26:21.832] Cog0  * Motor COG #2
[2026-09-21T19:26:21.832] Cog2  INIT $0000_893A $0000_D6DF load
[2026-09-21T19:26:21.848] Cog3  INIT $0000_0FA8 $0000_D2BB jump
[2026-09-21T19:26:21.848] Cog0  * Front COG #3
[2026-09-21T19:26:22.844] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-21T19:26:22.844] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-21T19:26:22.846] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-21T19:26:22.847] Cog0  BS-START,motor,RIGHT,base,16,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,14,init_pos_deg,338,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-21T19:26:22.863] Cog3  -MOT- inincr = 18_375_000 nTgtIncr = $0118_6158 0 sync = 0
[2026-09-21T19:26:23.552] Cog3  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-21T19:26:23.754] Cog0  BS-PREFLIGHT,motor,RIGHT,base,16,ticks,13,moved,TRUE
[2026-09-21T19:26:23.754] Cog0  *VAL* legalBasePin = 32
[2026-09-21T19:26:23.754] Cog0  *VAL* legalVoltage = 6
[2026-09-21T19:26:23.756] Cog0  *VAL* legalMode = 30
[2026-09-21T19:26:23.756] Cog0  --- pinSum = 95, 64010 Rev B, highTimeUs = 73
[2026-09-21T19:26:23.757] Cog0  MOT: fwdDegrees = 14, offset_fwd = $09F4_9F49
[2026-09-21T19:26:23.757] Cog0       revDegrees = 338, offset_rev = $F05B_05B0
[2026-09-21T19:26:23.757] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-21T19:26:23.758] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-21T19:26:23.758] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-21T19:26:23.758] Cog0  * ENTRY CFG userVoltage = 6, index = 6
[2026-09-21T19:26:23.758] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-21T19:26:23.759] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-21T19:26:23.759] Cog0  * Motor COG #2
[2026-09-21T19:26:23.759] Cog2  INIT $0000_893A $0000_CEFF load
[2026-09-21T19:26:23.775] Cog3  INIT $0000_0FA8 $0000_CADB jump
[2026-09-21T19:26:23.775] Cog0  * Front COG #3
[2026-09-21T19:26:24.771] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-21T19:26:24.772] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-21T19:26:24.773] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-21T19:26:24.789] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,14,init_pos_deg,338,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-21T19:26:25.803] Cog0  BS-ZERO,motor,LEFT,phase,XSTART,samples,200,i_mean_mV_x10,87,i_min_mV,7,i_max_mV,11,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,506,v_mV_x10,596,w_mV_x10,586
[2026-09-21T19:26:26.293] Cog0  *VAL* legalBasePin = 32
[2026-09-21T19:26:26.293] Cog0  *VAL* legalVoltage = 6
[2026-09-21T19:26:26.295] Cog0  *VAL* legalMode = 30
[2026-09-21T19:26:26.295] Cog0  --- pinSum = 94, 64010 Rev B, highTimeUs = 72
[2026-09-21T19:26:26.295] Cog0  MOT: fwdDegrees = 14, offset_fwd = $09F4_9F49
[2026-09-21T19:26:26.296] Cog0       revDegrees = 338, offset_rev = $F05B_05B0
[2026-09-21T19:26:26.296] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-21T19:26:26.296] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-21T19:26:26.297] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-21T19:26:26.297] Cog0  * ENTRY CFG userVoltage = 6, index = 6
[2026-09-21T19:26:26.297] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-21T19:26:26.298] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-21T19:26:26.298] Cog0  * Motor COG #2
[2026-09-21T19:26:26.298] Cog2  INIT $0000_893A $0000_CEFF load
[2026-09-21T19:26:26.314] Cog3  INIT $0000_0FA8 $0000_CADB jump
[2026-09-21T19:26:26.314] Cog0  * Front COG #3
[2026-09-21T19:26:27.310] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-21T19:26:27.311] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-21T19:26:27.312] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-21T19:26:27.328] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,14,init_pos_deg,338,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-21T19:26:28.341] Cog0  BS-ZERO,motor,LEFT,phase,XSTART,samples,200,i_mean_mV_x10,76,i_min_mV,4,i_max_mV,10,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,503,v_mV_x10,584,w_mV_x10,589
[2026-09-21T19:26:28.832] Cog0  *VAL* legalBasePin = 32
[2026-09-21T19:26:28.832] Cog0  *VAL* legalVoltage = 6
[2026-09-21T19:26:28.834] Cog0  *VAL* legalMode = 30
[2026-09-21T19:26:28.834] Cog0  --- pinSum = 95, 64010 Rev B, highTimeUs = 73
[2026-09-21T19:26:28.834] Cog0  MOT: fwdDegrees = 14, offset_fwd = $09F4_9F49
[2026-09-21T19:26:28.835] Cog0       revDegrees = 338, offset_rev = $F05B_05B0
[2026-09-21T19:26:28.835] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-21T19:26:28.835] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-21T19:26:28.836] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-21T19:26:28.836] Cog0  * ENTRY CFG userVoltage = 6, index = 6
[2026-09-21T19:26:28.836] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-21T19:26:28.837] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-21T19:26:28.837] Cog0  * Motor COG #2
[2026-09-21T19:26:28.837] Cog2  INIT $0000_893A $0000_CEFF load
[2026-09-21T19:26:28.852] Cog3  INIT $0000_0FA8 $0000_CADB jump
[2026-09-21T19:26:28.852] Cog0  * Front COG #3
[2026-09-21T19:26:29.849] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-21T19:26:29.850] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-21T19:26:29.851] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-21T19:26:29.867] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,14,init_pos_deg,338,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-21T19:26:30.881] Cog0  BS-ZERO,motor,LEFT,phase,XSTART,samples,200,i_mean_mV_x10,83,i_min_mV,5,i_max_mV,11,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,509,v_mV_x10,585,w_mV_x10,583
[2026-09-21T19:26:31.371] Cog0  *VAL* legalBasePin = 32
[2026-09-21T19:26:31.371] Cog0  *VAL* legalVoltage = 6
[2026-09-21T19:26:31.373] Cog0  *VAL* legalMode = 30
[2026-09-21T19:26:31.373] Cog0  --- pinSum = 95, 64010 Rev B, highTimeUs = 73
[2026-09-21T19:26:31.373] Cog0  MOT: fwdDegrees = 14, offset_fwd = $09F4_9F49
[2026-09-21T19:26:31.374] Cog0       revDegrees = 338, offset_rev = $F05B_05B0
[2026-09-21T19:26:31.374] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-21T19:26:31.374] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-21T19:26:31.375] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-21T19:26:31.375] Cog0  * ENTRY CFG userVoltage = 6, index = 6
[2026-09-21T19:26:31.375] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-21T19:26:31.376] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-21T19:26:31.376] Cog0  * Motor COG #2
[2026-09-21T19:26:31.376] Cog2  INIT $0000_893A $0000_CEFF load
[2026-09-21T19:26:31.392] Cog3  INIT $0000_0FA8 $0000_CADB jump
[2026-09-21T19:26:31.392] Cog0  * Front COG #3
[2026-09-21T19:26:32.388] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-21T19:26:32.389] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-21T19:26:32.390] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-21T19:26:32.406] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,14,init_pos_deg,338,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-21T19:26:33.420] Cog0  BS-ZERO,motor,LEFT,phase,XSTART,samples,200,i_mean_mV_x10,80,i_min_mV,6,i_max_mV,11,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,503,v_mV_x10,589,w_mV_x10,584
[2026-09-21T19:26:33.910] Cog0  *VAL* legalBasePin = 32
[2026-09-21T19:26:33.910] Cog0  *VAL* legalVoltage = 6
[2026-09-21T19:26:33.912] Cog0  *VAL* legalMode = 30
[2026-09-21T19:26:33.912] Cog0  --- pinSum = 94, 64010 Rev B, highTimeUs = 72
[2026-09-21T19:26:33.912] Cog0  MOT: fwdDegrees = 14, offset_fwd = $09F4_9F49
[2026-09-21T19:26:33.913] Cog0       revDegrees = 338, offset_rev = $F05B_05B0
[2026-09-21T19:26:33.913] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-21T19:26:33.913] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-21T19:26:33.914] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-21T19:26:33.914] Cog0  * ENTRY CFG userVoltage = 6, index = 6
[2026-09-21T19:26:33.914] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-21T19:26:33.915] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-21T19:26:33.915] Cog0  * Motor COG #2
[2026-09-21T19:26:33.915] Cog2  INIT $0000_893A $0000_CEFF load
[2026-09-21T19:26:33.931] Cog3  INIT $0000_0FA8 $0000_CADB jump
[2026-09-21T19:26:33.931] Cog0  * Front COG #3
[2026-09-21T19:26:34.927] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-21T19:26:34.927] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-21T19:26:34.929] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-21T19:26:34.945] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,14,init_pos_deg,338,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-21T19:26:35.958] Cog0  BS-ZERO,motor,LEFT,phase,XSTART,samples,200,i_mean_mV_x10,89,i_min_mV,7,i_max_mV,12,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,506,v_mV_x10,591,w_mV_x10,580
[2026-09-21T19:26:36.449] Cog0  *VAL* legalBasePin = 32
[2026-09-21T19:26:36.449] Cog0  *VAL* legalVoltage = 6
[2026-09-21T19:26:36.451] Cog0  *VAL* legalMode = 30
[2026-09-21T19:26:36.451] Cog0  --- pinSum = 95, 64010 Rev B, highTimeUs = 73
[2026-09-21T19:26:36.451] Cog0  MOT: fwdDegrees = 14, offset_fwd = $09F4_9F49
[2026-09-21T19:26:36.452] Cog0       revDegrees = 338, offset_rev = $F05B_05B0
[2026-09-21T19:26:36.452] Cog0   - Calc FRAME: frame_cnt = 6_136
[2026-09-21T19:26:36.452] Cog0  * init values dead_gap = 70, pwm_limit = 3_033, adc_fram = 6_136, duty_min = 1_600, duty_max = 24_264
[2026-09-21T19:26:36.453] Cog0  *      values duty_up = 18, duty_dn = 4, cfg_ctcks = 135_000
[2026-09-21T19:26:36.453] Cog0  * ENTRY CFG userVoltage = 6, index = 6
[2026-09-21T19:26:36.453] Cog0  * EXIT 2 CFG eUserSelectedVolts = 6 maxFwdIncreAtPwr = 147_000_000 minFwdIncreAtPwr = 544_628
[2026-09-21T19:26:36.454] Cog0  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-21T19:26:36.454] Cog0  * Motor COG #2
[2026-09-21T19:26:36.454] Cog2  INIT $0000_893A $0000_CEFF load
[2026-09-21T19:26:36.469] Cog3  INIT $0000_0FA8 $0000_CADB jump
[2026-09-21T19:26:36.469] Cog0  * Front COG #3
[2026-09-21T19:26:37.466] Cog0  BLDC: getBoardType() driver running, not measured; returning revision recorded at start 22
[2026-09-21T19:26:37.466] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-21T19:26:37.468] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-21T19:26:37.484] Cog0  BS-START,motor,LEFT,base,32,cog,2,cog_ok,TRUE,board_rev,22,rev_b,TRUE,board_id,REV_B,init_neg_deg,14,init_pos_deg,338,neg_deg,43,pos_deg,317,offsets_ok,TRUE,missed,0,illegal,0,integ_ok,TRUE,result,OK
[2026-09-21T19:26:38.497] Cog0  BS-ZERO,motor,LEFT,phase,ZERO_INIT,samples,200,i_mean_mV_x10,87,i_min_mV,7,i_max_mV,12,frozen,FALSE,in_band,TRUE,health_ok,TRUE,u_mV_x10,497,v_mV_x10,603,w_mV_x10,580
[2026-09-21T19:26:39.496] Cog0  BS-ZERO,motor,LEFT,phase,SELF,samples,200,i_mean_mV_x10,89,i_min_mV,7,i_max_mV,12,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,497,v_mV_x10,599,w_mV_x10,591
[2026-09-21T19:26:39.496] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
[2026-09-21T19:26:39.497] Cog0   (ind)offset_rev_degrees = 317, offset_rev = $E16C_16C1
[2026-09-21T19:26:39.513] Cog3  -MOT- inincr = 36_750_000 nTgtIncr = $0230_C2B0 0 sync = 0
[2026-09-21T19:26:46.012] Cog3  -MOT- inincr = 0 nTgtIncr = $0000_0000 0 sync = 0
[2026-09-21T19:26:46.392] Cog0  BS-POINT,seq,1,motor,LEFT,speed,QTR,incre,36_750_000,phase,SELF,neg_deg,43,pos_deg,317,swept_deg,-43,result,OK,steady_ms,922,ticks,450,win_ms,4_579,rate_x10,982,rate_ok,TRUE,samples,906,i_mean_mV_x10,945,i_se_mV_x10,11
[2026-09-21T19:26:46.394] Cog0  BS-POINT2,seq,1,motor,LEFT,incre,36_750_000,i_halfA_mV_x10,936,i_halfB_mV_x10,955,unsettled,FALSE,i_min_mV,79,i_max_mV,113,duty_mean,7_355,err_mean,48,missed_d,0,illegal_d,0,fault,FALSE,abort_i,FALSE,charge_mVs,557,drv_state,1
[2026-09-21T19:26:46.411] Cog0  BS-POINT3,seq,1,motor,LEFT,zero_mV_x10,89,net_mV_x10,856,span_ms,6_504,span_rate_x10,890,follow_pct,90,span_duty_mean,6_729,span_duty_max,7_557
[2026-09-21T19:26:46.912] Cog0  BS-CHECK,motor,LEFT,incre,36_750_000,lo_mV,68,hi_mV,114,i_ok,TRUE,rate_ok,TRUE,integ_ok,TRUE,fault_ok,TRUE,net_lo_mV,59,net_hi_mV,105,net_mean_mV_x10,858
[2026-09-21T19:26:47.910] Cog0  BS-ZERO,motor,LEFT,phase,SELF,samples,200,i_mean_mV_x10,97,i_min_mV,8,i_max_mV,12,frozen,FALSE,in_band,TRUE,health_ok,NA,u_mV_x10,500,v_mV_x10,608,w_mV_x10,601
[2026-09-21T19:26:47.911] Cog0  MOT:  offset_fwd_degrees = 43, offset_fwd = $1E93_E93E
