=== Debug Logger Session Started at 2026-09-22T16:42:07.808 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-22T16:42:07.703] [SYSTEM] BAUD_RATE_SET 2000000 baud (preferences/default)

=== Session ended - Download Started at 2026-09-22T16:42:07.934 ===
=== Debug Logger Session Started at 2026-09-22T16:42:07.938 ===
PNut-Term-TS: v1.0.8
Program: debug
=====================================

[2026-09-22T16:42:07.935] [SYSTEM] [DOWNLOAD TO RAM] File: test_bench_dual.bin | Size: 88002 bytes | Modified: 2026-09-22T22:42:06.910Z
[2026-09-22T16:42:07.938] [SYSTEM] Download Session Started
[2026-09-22T16:42:09.615] [SYSTEM] [DOWNLOAD SUCCESS] test_bench_dual.bin successfully downloaded to RAM
[2026-09-22T16:42:09.628] Cog0  INIT $0000_0000 $0000_0000 load
[2026-09-22T16:42:21.739] Cog0  BM-RUNG2,seq,21,rid,2,motor,LEFT,incre,-18_375_000,zero_x10,89,i_x10,150,inet_x10,61,i_min,11,i_max,20,ph_x10,24_768,phu_x10,8_084,phv_x10,8_500,phw_x10,8_183,duty,3_221,duty_pk,3_681,duty_max,24_264,err,-48,err_pk,84,n,502,why,NONE
[2026-09-22T16:42:21.741] Cog0  BM-RUNGTR,seq,22,rid,2,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,531,tr_err_pk,83,tr_i_pk,20,tr_i_over,0,tr_over,-1,tr_n,267,why,NONE
[2026-09-22T16:42:21.742] Cog0  BM-RUNGHL,seq,23,rid,2,motor,LEFT,incre,-18_375_000,tr_lag,0,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-18_375_000,why,NONE
[2026-09-22T16:42:21.759] Cog0  BM-RUNG3,seq,24,rid,2,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-49,hw_skip,0,amps_x10k,552,rs_impl,271,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:23.375] Cog0  BM-RUNG,seq,25,seg,LEAD,life,3,rid,3,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,4,off_pos,348,steady_ms,26,win_ms,1_003,ticks,-50,rate_x10,-498,pred_x10,-491,why,NONE
[2026-09-22T16:42:23.377] Cog0  BM-RUNG2,seq,26,rid,3,motor,LEFT,incre,-18_375_000,zero_x10,89,i_x10,165,inet_x10,76,i_min,10,i_max,27,ph_x10,24_772,phu_x10,8_098,phv_x10,8_447,phw_x10,8_226,duty,3_276,duty_pk,4_043,duty_max,24_264,err,-47,err_pk,90,n,503,why,NONE
[2026-09-22T16:42:23.378] Cog0  BM-RUNGTR,seq,27,rid,3,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,529,tr_err_pk,91,tr_i_pk,29,tr_i_over,2,tr_over,1,tr_n,266,why,NONE
[2026-09-22T16:42:23.380] Cog0  BM-RUNGHL,seq,28,rid,3,motor,LEFT,incre,-18_375_000,tr_lag,0,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-18_375_000,why,NONE
[2026-09-22T16:42:23.396] Cog0  BM-RUNG3,seq,29,rid,3,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-50,hw_skip,0,amps_x10k,635,rs_impl,259,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:25.013] Cog0  BM-RUNG,seq,30,seg,LEAD,life,3,rid,4,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,359,off_pos,353,steady_ms,27,win_ms,1_003,ticks,-45,rate_x10,-448,pred_x10,-491,why,NONE
[2026-09-22T16:42:25.015] Cog0  BM-RUNG2,seq,31,rid,4,motor,LEFT,incre,-18_375_000,zero_x10,89,i_x10,265,inet_x10,176,i_min,11,i_max,55,ph_x10,24_781,phu_x10,8_142,phv_x10,8_452,phw_x10,8_185,duty,3_231,duty_pk,4_720,duty_max,24_264,err,-44,err_pk,100,n,503,why,NONE
[2026-09-22T16:42:25.016] Cog0  BM-RUNGTR,seq,32,rid,4,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,531,tr_err_pk,100,tr_i_pk,61,tr_i_over,6,tr_over,0,tr_n,267,why,NONE
[2026-09-22T16:42:25.018] Cog0  BM-RUNGHL,seq,33,rid,4,motor,LEFT,incre,-18_375_000,tr_lag,26,tr_cap,0,win_lag,12,win_cap,0,drv_incr,-13_076_073,why,NONE
[2026-09-22T16:42:25.034] Cog0  BM-RUNG3,seq,34,rid,4,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-45,hw_skip,0,amps_x10k,1_311,rs_impl,202,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:26.846] Cog0  BM-RUNG,seq,35,seg,LEAD,life,3,rid,5,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,354,off_pos,358,steady_ms,219,win_ms,1_003,ticks,-25,rate_x10,-249,pred_x10,-491,why,NONE
[2026-09-22T16:42:26.848] Cog0  BM-RUNG2,seq,36,rid,5,motor,LEFT,incre,-18_375_000,zero_x10,89,i_x10,215,inet_x10,126,i_min,10,i_max,55,ph_x10,24_807,phu_x10,8_174,phv_x10,8_410,phw_x10,8_222,duty,2_241,duty_pk,3_970,duty_max,24_264,err,-38,err_pk,100,n,503,why,NONE
[2026-09-22T16:42:26.850] Cog0  BM-RUNGTR,seq,37,rid,5,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,723,tr_err_pk,100,tr_i_pk,58,tr_i_over,3,tr_over,0,tr_n,363,why,NONE
[2026-09-22T16:42:26.851] Cog0  BM-RUNGHL,seq,38,rid,5,motor,LEFT,incre,-18_375_000,tr_lag,85,tr_cap,0,win_lag,139,win_cap,0,drv_incr,-7_785_466,why,NONE
[2026-09-22T16:42:26.868] Cog0  BM-RUNG3,seq,39,rid,5,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-25,hw_skip,0,amps_x10k,977,rs_impl,220,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:32.924] Cog0  BM-RUNG,seq,40,seg,LEAD,life,3,rid,6,rung,0,motor,LEFT,incre,-18_375_000,result,STEADY_TIMEOUT,off_neg,349,off_pos,3,steady_ms,NA,win_ms,NA,ticks,NA,rate_x10,NA,pred_x10,-491,why,STEADY_TIMEOUT
[2026-09-22T16:42:32.926] Cog0  BM-RUNG2,seq,41,rid,6,motor,LEFT,incre,-18_375_000,zero_x10,89,i_x10,NA,inet_x10,NA,i_min,NA,i_max,NA,ph_x10,NA,phu_x10,NA,phv_x10,NA,phw_x10,NA,duty,NA,duty_pk,NA,duty_max,24_264,err,NA,err_pk,NA,n,0,why,STEADY_TIMEOUT
[2026-09-22T16:42:32.927] Cog0  BM-RUNGTR,seq,42,rid,6,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,NA,tr_err_pk,NA,tr_i_pk,NA,tr_i_over,NA,tr_over,NA,tr_n,0,why,STEADY_TIMEOUT
[2026-09-22T16:42:32.929] Cog0  BM-RUNGHL,seq,43,rid,6,motor,LEFT,incre,-18_375_000,tr_lag,NA,tr_cap,NA,win_lag,NA,win_cap,NA,drv_incr,NA,why,STEADY_TIMEOUT
[2026-09-22T16:42:32.946] Cog0  BM-RUNG3,seq,44,rid,6,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,NA,hw_skip,0,amps_x10k,NA,rs_impl,NA,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,STEADY_TIMEOUT
[2026-09-22T16:42:35.151] Cog0  BM-RUNG,seq,45,seg,LEAD,life,3,rid,7,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,19,off_pos,333,steady_ms,605,win_ms,1_001,ticks,-49,rate_x10,-489,pred_x10,-491,why,NONE
[2026-09-22T16:42:35.153] Cog0  BM-RUNG2,seq,46,rid,7,motor,LEFT,incre,-18_375_000,zero_x10,89,i_x10,159,inet_x10,70,i_min,12,i_max,20,ph_x10,24_780,phu_x10,8_126,phv_x10,8_454,phw_x10,8_199,duty,3_200,duty_pk,3_284,duty_max,24_264,err,-48,err_pk,71,n,502,why,NONE
[2026-09-22T16:42:35.154] Cog0  BM-RUNGTR,seq,47,rid,7,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,1_111,tr_err_pk,100,tr_i_pk,34,tr_i_over,14,tr_over,29,tr_n,557,why,NONE
[2026-09-22T16:42:35.156] Cog0  BM-RUNGHL,seq,48,rid,7,motor,LEFT,incre,-18_375_000,tr_lag,35,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-18_375_000,why,NONE
[2026-09-22T16:42:35.172] Cog0  BM-RUNG3,seq,49,rid,7,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-49,hw_skip,0,amps_x10k,591,rs_impl,269,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:36.787] Cog0  BM-RUNG,seq,50,seg,LEAD,life,3,rid,8,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,24,off_pos,328,steady_ms,26,win_ms,1_003,ticks,-49,rate_x10,-488,pred_x10,-491,why,NONE
[2026-09-22T16:42:36.790] Cog0  BM-RUNG2,seq,51,rid,8,motor,LEFT,incre,-18_375_000,zero_x10,89,i_x10,171,inet_x10,82,i_min,13,i_max,21,ph_x10,24_788,phu_x10,8_082,phv_x10,8_494,phw_x10,8_212,duty,3_252,duty_pk,3_312,duty_max,24_264,err,-47,err_pk,70,n,503,why,NONE
[2026-09-22T16:42:36.792] Cog0  BM-RUNGTR,seq,52,rid,8,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,529,tr_err_pk,72,tr_i_pk,21,tr_i_over,0,tr_over,2,tr_n,266,why,NONE
[2026-09-22T16:42:36.794] Cog0  BM-RUNGHL,seq,53,rid,8,motor,LEFT,incre,-18_375_000,tr_lag,0,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-18_375_000,why,NONE
[2026-09-22T16:42:36.810] Cog0  BM-RUNG3,seq,54,rid,8,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-49,hw_skip,0,amps_x10k,671,rs_impl,254,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:38.424] Cog0  BM-RUNG,seq,55,seg,LEAD,life,3,rid,9,rung,0,motor,LEFT,incre,-18_375_000,result,OK,off_neg,29,off_pos,323,steady_ms,27,win_ms,1_003,ticks,-49,rate_x10,-488,pred_x10,-491,why,NONE
[2026-09-22T16:42:38.428] Cog0  BM-RUNG2,seq,56,rid,9,motor,LEFT,incre,-18_375_000,zero_x10,89,i_x10,207,inet_x10,118,i_min,17,i_max,25,ph_x10,24_804,phu_x10,8_126,phv_x10,8_456,phw_x10,8_221,duty,3_367,duty_pk,3_452,duty_max,24_264,err,-48,err_pk,70,n,503,why,NONE
[2026-09-22T16:42:38.430] Cog0  BM-RUNGTR,seq,57,rid,9,motor,LEFT,incre,-18_375_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,531,tr_err_pk,72,tr_i_pk,25,tr_i_over,0,tr_over,2,tr_n,267,why,NONE
[2026-09-22T16:42:38.431] Cog0  BM-RUNGHL,seq,58,rid,9,motor,LEFT,incre,-18_375_000,tr_lag,0,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-18_375_000,why,NONE
[2026-09-22T16:42:38.433] Cog0  BM-RUNG3,seq,59,rid,9,motor,LEFT,incre,-18_375_000,missed_d,0,illegal_d,0,hw_ticks,-49,hw_skip,0,amps_x10k,903,rs_impl,229,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:38.449] Cog0  BM-LEADMIN,seq,60,motor,LEFT,incre,-18_375_000,lead_min,18,inet_min_x10,53,inet18_x10,53,steps,8,verdict,BRACKETED
[2026-09-22T16:42:40.695] Cog0  BM-RUNG,seq,61,seg,LEAD,life,3,rid,10,rung,1,motor,LEFT,incre,-36_750_000,result,OK,off_neg,14,off_pos,338,steady_ms,645,win_ms,1_001,ticks,-98,rate_x10,-979,pred_x10,-982,why,NONE
[2026-09-22T16:42:40.697] Cog0  BM-RUNG2,seq,62,rid,10,motor,LEFT,incre,-36_750_000,zero_x10,89,i_x10,209,inet_x10,120,i_min,16,i_max,26,ph_x10,24_789,phu_x10,8_070,phv_x10,8_511,phw_x10,8_206,duty,5_938,duty_pk,6_007,duty_max,24_264,err,-47,err_pk,70,n,502,why,NONE
[2026-09-22T16:42:40.699] Cog0  BM-RUNGTR,seq,63,rid,10,motor,LEFT,incre,-36_750_000,from_incre,-18_375_000,from_rest,FALSE,tr_ms,1_151,tr_err_pk,77,tr_i_pk,33,tr_i_over,7,tr_over,7,tr_n,577,why,NONE
[2026-09-22T16:42:40.700] Cog0  BM-RUNGHL,seq,64,rid,10,motor,LEFT,incre,-36_750_000,tr_lag,0,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-36_750_000,why,NONE
[2026-09-22T16:42:40.717] Cog0  BM-RUNG3,seq,65,rid,10,motor,LEFT,incre,-36_750_000,missed_d,0,illegal_d,0,hw_ticks,-98,hw_skip,0,amps_x10k,930,rs_impl,224,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:42.331] Cog0  BM-RUNG,seq,66,seg,LEAD,life,3,rid,11,rung,1,motor,LEFT,incre,-36_750_000,result,OK,off_neg,9,off_pos,343,steady_ms,27,win_ms,1_001,ticks,-98,rate_x10,-979,pred_x10,-982,why,NONE
[2026-09-22T16:42:42.335] Cog0  BM-RUNG2,seq,67,rid,11,motor,LEFT,incre,-36_750_000,zero_x10,89,i_x10,201,inet_x10,112,i_min,14,i_max,29,ph_x10,24_794,phu_x10,8_079,phv_x10,8_514,phw_x10,8_199,duty,5_941,duty_pk,6_272,duty_max,24_264,err,-48,err_pk,76,n,502,why,NONE
[2026-09-22T16:42:42.336] Cog0  BM-RUNGTR,seq,68,rid,11,motor,LEFT,incre,-36_750_000,from_incre,-36_750_000,from_rest,FALSE,tr_ms,531,tr_err_pk,72,tr_i_pk,26,tr_i_over,-3,tr_over,-4,tr_n,267,why,NONE
[2026-09-22T16:42:42.338] Cog0  BM-RUNGHL,seq,69,rid,11,motor,LEFT,incre,-36_750_000,tr_lag,0,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-36_750_000,why,NONE
[2026-09-22T16:42:42.355] Cog0  BM-RUNG3,seq,70,rid,11,motor,LEFT,incre,-36_750_000,missed_d,0,illegal_d,0,hw_ticks,-98,hw_skip,0,amps_x10k,865,rs_impl,232,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:43.969] Cog0  BM-RUNG,seq,71,seg,LEAD,life,3,rid,12,rung,1,motor,LEFT,incre,-36_750_000,result,OK,off_neg,4,off_pos,348,steady_ms,26,win_ms,1_001,ticks,-99,rate_x10,-989,pred_x10,-982,why,NONE
[2026-09-22T16:42:43.972] Cog0  BM-RUNG2,seq,72,rid,12,motor,LEFT,incre,-36_750_000,zero_x10,89,i_x10,197,inet_x10,108,i_min,14,i_max,27,ph_x10,24_772,phu_x10,8_107,phv_x10,8_498,phw_x10,8_166,duty,5_868,duty_pk,6_216,duty_max,24_264,err,-48,err_pk,80,n,502,why,NONE
[2026-09-22T16:42:43.974] Cog0  BM-RUNGTR,seq,73,rid,12,motor,LEFT,incre,-36_750_000,from_incre,-36_750_000,from_rest,FALSE,tr_ms,531,tr_err_pk,78,tr_i_pk,27,tr_i_over,0,tr_over,-2,tr_n,267,why,NONE
[2026-09-22T16:42:43.976] Cog0  BM-RUNGHL,seq,74,rid,12,motor,LEFT,incre,-36_750_000,tr_lag,0,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-36_750_000,why,NONE
[2026-09-22T16:42:43.992] Cog0  BM-RUNG3,seq,75,rid,12,motor,LEFT,incre,-36_750_000,missed_d,0,illegal_d,0,hw_ticks,-99,hw_skip,0,amps_x10k,859,rs_impl,229,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:45.608] Cog0  BM-RUNG,seq,76,seg,LEAD,life,3,rid,13,rung,1,motor,LEFT,incre,-36_750_000,result,OK,off_neg,359,off_pos,353,steady_ms,26,win_ms,1_001,ticks,-99,rate_x10,-989,pred_x10,-982,why,NONE
[2026-09-22T16:42:45.610] Cog0  BM-RUNG2,seq,77,rid,13,motor,LEFT,incre,-36_750_000,zero_x10,89,i_x10,234,inet_x10,145,i_min,13,i_max,50,ph_x10,24_796,phu_x10,8_135,phv_x10,8_466,phw_x10,8_193,duty,5_842,duty_pk,6_363,duty_max,24_264,err,-47,err_pk,83,n,502,why,NONE
[2026-09-22T16:42:45.612] Cog0  BM-RUNGTR,seq,78,rid,13,motor,LEFT,incre,-36_750_000,from_incre,-36_750_000,from_rest,FALSE,tr_ms,531,tr_err_pk,77,tr_i_pk,42,tr_i_over,-8,tr_over,-6,tr_n,267,why,NONE
[2026-09-22T16:42:45.613] Cog0  BM-RUNGHL,seq,79,rid,13,motor,LEFT,incre,-36_750_000,tr_lag,0,tr_cap,0,win_lag,0,win_cap,0,drv_incr,-36_750_000,why,NONE
[2026-09-22T16:42:45.630] Cog0  BM-RUNG3,seq,80,rid,13,motor,LEFT,incre,-36_750_000,missed_d,0,illegal_d,0,hw_ticks,-99,hw_skip,0,amps_x10k,1_103,rs_impl,212,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:47.246] Cog0  BM-RUNG,seq,81,seg,LEAD,life,3,rid,14,rung,1,motor,LEFT,incre,-36_750_000,result,OK,off_neg,354,off_pos,358,steady_ms,26,win_ms,1_003,ticks,-87,rate_x10,-867,pred_x10,-982,why,NONE
[2026-09-22T16:42:47.248] Cog0  BM-RUNG2,seq,82,rid,14,motor,LEFT,incre,-36_750_000,zero_x10,89,i_x10,862,inet_x10,773,i_min,13,i_max,249,ph_x10,24_762,phu_x10,8_077,phv_x10,8_435,phw_x10,8_248,duty,6_028,duty_pk,8_188,duty_max,24_264,err,-44,err_pk,102,n,503,why,NONE
[2026-09-22T16:42:47.249] Cog0  BM-RUNGTR,seq,83,rid,14,motor,LEFT,incre,-36_750_000,from_incre,-36_750_000,from_rest,FALSE,tr_ms,529,tr_err_pk,101,tr_i_pk,248,tr_i_over,-1,tr_over,-1,tr_n,266,why,NONE
[2026-09-22T16:42:47.251] Cog0  BM-RUNGHL,seq,84,rid,14,motor,LEFT,incre,-36_750_000,tr_lag,8,tr_cap,0,win_lag,25,win_cap,0,drv_incr,-32_545_394,why,NONE
[2026-09-22T16:42:47.267] Cog0  BM-RUNG3,seq,85,rid,14,motor,LEFT,incre,-36_750_000,missed_d,0,illegal_d,0,hw_ticks,-87,hw_skip,0,amps_x10k,5_182,rs_impl,166,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,NONE
[2026-09-22T16:42:53.324] Cog0  BM-RUNG,seq,86,seg,LEAD,life,3,rid,15,rung,1,motor,LEFT,incre,-36_750_000,result,STEADY_TIMEOUT,off_neg,349,off_pos,3,steady_ms,NA,win_ms,NA,ticks,NA,rate_x10,NA,pred_x10,-982,why,STEADY_TIMEOUT
[2026-09-22T16:42:53.325] Cog0  BM-RUNG2,seq,87,rid,15,motor,LEFT,incre,-36_750_000,zero_x10,89,i_x10,NA,inet_x10,NA,i_min,NA,i_max,NA,ph_x10,NA,phu_x10,NA,phv_x10,NA,phw_x10,NA,duty,NA,duty_pk,NA,duty_max,24_264,err,NA,err_pk,NA,n,0,why,STEADY_TIMEOUT
[2026-09-22T16:42:53.327] Cog0  BM-RUNGTR,seq,88,rid,15,motor,LEFT,incre,-36_750_000,from_incre,-36_750_000,from_rest,FALSE,tr_ms,NA,tr_err_pk,NA,tr_i_pk,NA,tr_i_over,NA,tr_over,NA,tr_n,0,why,STEADY_TIMEOUT
[2026-09-22T16:42:53.329] Cog0  BM-RUNGHL,seq,89,rid,15,motor,LEFT,incre,-36_750_000,tr_lag,NA,tr_cap,NA,win_lag,NA,win_cap,NA,drv_incr,NA,why,STEADY_TIMEOUT
[2026-09-22T16:42:53.345] Cog0  BM-RUNG3,seq,90,rid,15,motor,LEFT,incre,-36_750_000,missed_d,0,illegal_d,0,hw_ticks,NA,hw_skip,0,amps_x10k,NA,rs_impl,NA,late,0,skipped,0,clamps,0,idle_up,FALSE,idle_i,0,why,STEADY_TIMEOUT
